,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
,W20,  0.0428, -0.1138,  0.0428, -0.1138,  0.0002,  0.0006
,W21,  0.0790,  0.0454,  0.0790,  0.0454,  0.0004,  0.0002
,W22,  0.0211,  0.1463,  0.0211,  0.1463,  0.0001,  0.0008
,W23,  0.0611, -0.1358,  0.0611, -0.1358,  0.0003,  0.0007
,W24,  0.0031, -0.0349,  0.0031, -0.0349,  0.0000,  0.0002
 Location  (ft): (478.000, 187.000)
 Story, LdC, Displacement, Story Drift, Drift Ratio
,, X, Y, X, Y, X, Y
,,       in,       in,       in,       in
Elevator Roof  ,E37,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E38,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E39,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E40,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E41,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E42,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E43,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E44,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E45,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E46,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E47,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E48,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E49,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E50,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E51,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E52,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E53,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E54,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E55,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E56,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E57,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E58,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E59,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E60,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E61,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E62,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E63,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E64,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E65,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E66,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E67,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E68,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E69,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E70,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E71,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,E72,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W13,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W14,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W15,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W16,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W17,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W18,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W19,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W20,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W21,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W22,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W23,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
,W24,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
Level 11 / Elev Eqp,E37,  2.9111, -0.0936,  0.1405, -0.0565,  0.0008,  0.0003
,E38,  2.7714,  1.2414,  0.1968,  0.0843,  0.0011,  0.0005
,E39,  0.1578,  3.4360,  0.1442,  0.3433,  0.0008,  0.0019
,E40,  0.5367,  0.5367,  0.0890,  0.0760,  0.0005,  0.0004
,E41,  2.9584,  0.9372,  0.1838,  0.0465,  0.0010,  0.0003
,E42,  2.8637, -1.1244,  0.0972, -0.1595,  0.0005,  0.0009
,E43, -2.8637,  1.1244, -0.0972,  0.1595,  0.0005,  0.0009
,E44, -2.9584, -0.9372, -0.1838, -0.0465,  0.0010,  0.0003
,E45,  1.0311,  3.4079,  0.1864,  0.3263,  0.0010,  0.0018
,E46,  0.7155, -3.4641, -0.1021, -0.3602,  0.0006,  0.0020
,E47, -0.7155,  3.4641,  0.1021,  0.3602,  0.0006,  0.0020
,E48, -1.0311, -3.4079, -0.1864, -0.3263,  0.0010,  0.0018
,E49,  3.0721,  0.0674,  0.1672, -0.0337,  0.0009,  0.0002
,E50,  2.7501, -0.2546,  0.1138, -0.0793,  0.0006,  0.0004
,E51, -2.7501,  0.2546, -0.1138,  0.0793,  0.0006,  0.0004
,E52, -3.0721, -0.0674, -0.1672,  0.0337,  0.0009,  0.0002
,E53,  1.4100,  0.5087,  0.1311,  0.0591,  0.0007,  0.0003
,E54,  0.3366, -0.5648, -0.0468, -0.0930,  0.0003,  0.0005
,E55, -0.3366,  0.5648,  0.0468,  0.0930,  0.0003,  0.0005
,E56, -1.4100, -0.5087, -0.1311, -0.0591,  0.0007,  0.0003
,E57,  2.8187,  2.2722,  0.2400,  0.1873,  0.0013,  0.0010
,E58,  2.7241,  0.2106,  0.1535, -0.0187,  0.0009,  0.0001
,E59, -2.7241, -0.2106, -0.1535,  0.0187,  0.0009,  0.0001
,E60, -2.8187, -2.2722, -0.2400, -0.1873,  0.0013,  0.0010
,E61,  0.9892,  3.8084,  0.2032,  0.3685,  0.0011,  0.0020
,E62,  0.6736, -3.0636, -0.0852, -0.3180,  0.0005,  0.0018
,E63, -0.6736,  3.0636,  0.0852,  0.3180,  0.0005,  0.0018
,E64, -0.9892, -3.8084, -0.2032, -0.3685,  0.0011,  0.0020
,E65,  2.9324,  1.4024,  0.2234,  0.1071,  0.0012,  0.0006
,E66,  2.6104,  1.0804,  0.1701,  0.0615,  0.0009,  0.0003
,E67, -2.6104, -1.0804, -0.1701, -0.0615,  0.0009,  0.0003
,E68, -2.9324, -1.4024, -0.2234, -0.1071,  0.0012,  0.0006
,E69,  1.3681,  0.9092,  0.1480,  0.1013,  0.0008,  0.0006
,E70,  0.2947, -0.1643, -0.0300, -0.0507,  0.0002,  0.0003
,E71, -0.2947,  0.1643,  0.0300,  0.0507,  0.0002,  0.0003
,E72, -1.3681, -0.9092, -0.1480, -0.1013,  0.0008,  0.0006
,W13,  1.9226,  0.4732,  0.1569,  0.0247,  0.0009,  0.0001
,W14,  0.6747,  2.6619,  0.3867,  0.4195,  0.0021,  0.0023
,W15,  1.4260,  0.0208,  0.0566, -0.0426,  0.0003,  0.0002
,W16,  1.4578,  0.6890,  0.1786,  0.0797,  0.0010,  0.0004
,W17,  0.4599,  3.4466,  0.4525,  0.5216,  0.0025,  0.0029
,W18,  0.5522,  0.5462,  0.1275,  0.1077,  0.0007,  0.0006
,W19,  1.9480,  2.3513,  0.4077,  0.3332,  0.0023,  0.0019
,W20,  0.9359, -1.6415, -0.1724, -0.2961,  0.0010,  0.0016
,W21,  1.4837,  0.4252,  0.1381,  0.0488,  0.0008,  0.0003
,W22,  1.4383,  3.1018,  0.4734,  0.4510,  0.0026,  0.0025
,W23,  0.7246, -2.5694, -0.2969, -0.4232,  0.0016,  0.0024
,W24,  0.6792,  0.1071,  0.0384, -0.0210,  0.0002,  0.0001
Level 10 / Roof,E37,  2.7706, -0.0371,  0.3155,  0.0164,  0.0016,  0.0001
,E38,  2.5747,  1.1571,  0.2970,  0.1479,  0.0015,  0.0008
,E39,  0.0136,  3.0927,  0.0032,  0.3174,  0.0000,  0.0017
,E40,  0.4477,  0.4607,  0.0436,  0.0332,  0.0002,  0.0002
,E41,  2.7747,  0.8907,  0.3164,  0.1117,  0.0016,  0.0006
,E42,  2.7665, -0.9649,  0.3145, -0.0788,  0.0016,  0.0004
,E43, -2.7665,  0.9649, -0.3145,  0.0788,  0.0016,  0.0004
,E44, -2.7747, -0.8907, -0.3164, -0.1117,  0.0016,  0.0006
,E45,  0.8447,  3.0816,  0.0979,  0.3224,  0.0005,  0.0017
,E46,  0.8176, -3.1038,  0.0914, -0.3125,  0.0005,  0.0016
,E47, -0.8176,  3.1038, -0.0914,  0.3125,  0.0005,  0.0016
,E48, -0.8447, -3.0816, -0.0979, -0.3224,  0.0005,  0.0017
,E49,  2.9049,  0.1011,  0.3286,  0.0264,  0.0017,  0.0001
,E50,  2.6363, -0.1753,  0.3024,  0.0065,  0.0016,  0.0000
,E51, -2.6363,  0.1753, -0.3024, -0.0065,  0.0016,  0.0000
,E52, -2.9049, -0.1011, -0.3286, -0.0264,  0.0017,  0.0001
,E53,  1.2789,  0.4496,  0.1383,  0.0382,  0.0007,  0.0002
,E54,  0.3835, -0.4718,  0.0510, -0.0283,  0.0003,  0.0001
,E55, -0.3835,  0.4718, -0.0510,  0.0283,  0.0003,  0.0001
,E56, -1.2789, -0.4496, -0.1383, -0.0382,  0.0007,  0.0002
,E57,  2.5787,  2.0849,  0.2980,  0.2431,  0.0016,  0.0013
,E58,  2.5706,  0.2293,  0.2960,  0.0527,  0.0015,  0.0003
,E59, -2.5706, -0.2293, -0.2960, -0.0527,  0.0015,  0.0003
,E60, -2.5787, -2.0849, -0.2980, -0.2431,  0.0016,  0.0013
,E61,  0.7860,  3.4399,  0.0923,  0.3618,  0.0005,  0.0019
,E62,  0.7588, -2.7456,  0.0859, -0.2731,  0.0004,  0.0014
,E63, -0.7588,  2.7456, -0.0859,  0.2731,  0.0004,  0.0014
,E64, -0.7860, -3.4399, -0.0923, -0.3618,  0.0005,  0.0019
,E65,  2.7090,  1.2953,  0.3101,  0.1579,  0.0016,  0.0008
,E66,  2.4403,  1.0189,  0.2839,  0.1379,  0.0015,  0.0007
,E67, -2.4403, -1.0189, -0.2839, -0.1379,  0.0015,  0.0007
,E68, -2.7090, -1.2953, -0.3101, -0.1579,  0.0016,  0.0008
,E69,  1.2201,  0.8078,  0.1327,  0.0776,  0.0007,  0.0004
,E70,  0.3247, -0.1136,  0.0455,  0.0111,  0.0002,  0.0001
,E71, -0.3247,  0.1136, -0.0455, -0.0111,  0.0002,  0.0001
,E72, -1.2201, -0.8078, -0.1327, -0.0776,  0.0007,  0.0004
,W13,  1.7657,  0.4485,  0.2093,  0.0601,  0.0011,  0.0003
,W14,  0.2880,  2.2424,  0.0308,  0.2126,  0.0002,  0.0011
,W15,  1.3694,  0.0634,  0.1614,  0.0140,  0.0008,  0.0001
,W16,  1.2792,  0.6094,  0.1525,  0.0761,  0.0008,  0.0004
,W17,  0.0074,  2.9250,  0.0028,  0.2957,  0.0000,  0.0015
,W18,  0.4247,  0.4385,  0.0434,  0.0232,  0.0002,  0.0001
,W19,  1.5403,  2.0182,  0.1801,  0.2045,  0.0009,  0.0011
,W20,  1.1083, -1.3454,  0.1338, -0.1144,  0.0007,  0.0006
,W21,  1.3455,  0.3765,  0.1536,  0.0279,  0.0008,  0.0001
,W22,  0.9649,  2.6508,  0.1165,  0.2788,  0.0006,  0.0015
,W23,  1.0215, -2.1462,  0.1189, -0.2113,  0.0006,  0.0011
,W24,  0.6409,  0.1281,  0.0818,  0.0397,  0.0004,  0.0002
Level 9        ,E37,  2.4551, -0.0535,  0.3518,  0.0129,  0.0018,  0.0001
,E38,  2.2776,  1.0092,  0.3324,  0.1578,  0.0017,  0.0008
,E39,  0.0103,  2.7753,  0.0023,  0.3693,  0.0000,  0.0019
,E40,  0.4041,  0.4275,  0.0447,  0.0520,  0.0002,  0.0003
,E41,  2.4582,  0.7790,  0.3525,  0.1237,  0.0018,  0.0006
,E42,  2.4520, -0.8861,  0.3511, -0.0978,  0.0018,  0.0005
,E43, -2.4520,  0.8861, -0.3511,  0.0978,  0.0018,  0.0005
,E44, -2.4582, -0.7790, -0.3525, -0.1237,  0.0018,  0.0006
,E45,  0.7469,  2.7592,  0.1078,  0.3732,  0.0006,  0.0019
,E46,  0.7262, -2.7913,  0.1033, -0.3654,  0.0005,  0.0019
,E47, -0.7262,  2.7913, -0.1033,  0.3654,  0.0005,  0.0019
,E48, -0.7469, -2.7592, -0.1078, -0.3732,  0.0006,  0.0019
,E49,  2.5763,  0.0747,  0.3652,  0.0285,  0.0019,  0.0001
,E50,  2.3339, -0.1818,  0.3384, -0.0026,  0.0018,  0.0000
,E51, -2.3339,  0.1818, -0.3384,  0.0026,  0.0018,  0.0000
,E52, -2.5763, -0.0747, -0.3652, -0.0285,  0.0019,  0.0001
,E53,  1.1406,  0.4114,  0.1503,  0.0558,  0.0008,  0.0003
,E54,  0.3325, -0.4435,  0.0608, -0.0481,  0.0003,  0.0003
,E55, -0.3325,  0.4435, -0.0608,  0.0481,  0.0003,  0.0003
,E56, -1.1406, -0.4114, -0.1503, -0.0558,  0.0008,  0.0003
,E57,  2.2807,  1.8418,  0.3331,  0.2686,  0.0017,  0.0014
,E58,  2.2745,  0.1766,  0.3318,  0.0471,  0.0017,  0.0002
,E59, -2.2745, -0.1766, -0.3318, -0.0471,  0.0017,  0.0002
,E60, -2.2807, -1.8418, -0.3331, -0.2686,  0.0017,  0.0014
,E61,  0.6936,  3.0781,  0.1020,  0.4166,  0.0005,  0.0022
,E62,  0.6730, -2.4725,  0.0974, -0.3219,  0.0005,  0.0017
,E63, -0.6730,  2.4725, -0.0974,  0.3219,  0.0005,  0.0017
,E64, -0.6936, -3.0781, -0.1020, -0.4166,  0.0005,  0.0022
,E65,  2.3988,  1.1375,  0.3459,  0.1734,  0.0018,  0.0009
,E66,  2.1564,  0.8810,  0.3190,  0.1423,  0.0017,  0.0007
,E67, -2.1564, -0.8810, -0.3190, -0.1423,  0.0017,  0.0007
,E68, -2.3988, -1.1375, -0.3459, -0.1734,  0.0018,  0.0009
,E69,  1.0874,  0.7302,  0.1445,  0.0993,  0.0008,  0.0005
,E70,  0.2792, -0.1247,  0.0550, -0.0046,  0.0003,  0.0000
,E71, -0.2792,  0.1247, -0.0550,  0.0046,  0.0003,  0.0000
,E72, -1.0874, -0.7302, -0.1445, -0.0993,  0.0008,  0.0005
,W13,  1.5564,  0.3885,  0.2202,  0.0629,  0.0011,  0.0003
,W14,  0.2572,  2.0298,  0.0282,  0.2458,  0.0001,  0.0013
,W15,  1.2080,  0.0495,  0.1694,  0.0155,  0.0009,  0.0001
,W16,  1.1266,  0.5332,  0.1609,  0.0788,  0.0008,  0.0004
,W17,  0.0045,  2.6293,  0.0019,  0.3267,  0.0000,  0.0017
,W18,  0.3813,  0.4153,  0.0403,  0.0420,  0.0002,  0.0002
,W19,  1.3602,  1.8137,  0.1863,  0.2315,  0.0010,  0.0012
,W20,  0.9744, -1.2310,  0.1440, -0.1372,  0.0008,  0.0007
,W21,  1.1919,  0.3486,  0.1573,  0.0431,  0.0008,  0.0002
,W22,  0.8484,  2.3719,  0.1221,  0.3041,  0.0006,  0.0016
,W23,  0.9026, -1.9349,  0.1256, -0.2334,  0.0007,  0.0012
,W24,  0.5590,  0.0884,  0.0904,  0.0276,  0.0005,  0.0001
Level 8        ,E37,  2.1033, -0.0665,  0.3568,  0.0047,  0.0019,  0.0000
,E38,  1.9452,  0.8514,  0.3352,  0.1546,  0.0017,  0.0008
,E39,  0.0080,  2.4060,  0.0025,  0.3893,  0.0000,  0.0020
,E40,  0.3593,  0.3755,  0.0502,  0.0597,  0.0003,  0.0003
,E41,  2.1057,  0.6553,  0.3576,  0.1214,  0.0019,  0.0006
,E42,  2.1009, -0.7883,  0.3561, -0.1121,  0.0019,  0.0006
,E43, -2.1009,  0.7883, -0.3561,  0.1121,  0.0019,  0.0006
,E44, -2.1057, -0.6553, -0.3576, -0.1214,  0.0019,  0.0006
,E45,  0.6390,  2.3861,  0.1095,  0.3906,  0.0006,  0.0020
,E46,  0.6230, -2.4259,  0.1046, -0.3879,  0.0005,  0.0020
,E47, -0.6230,  2.4259, -0.1046,  0.3879,  0.0005,  0.0020
,E48, -0.6390, -2.3861, -0.1095, -0.3906,  0.0006,  0.0020
,E49,  2.2111,  0.0462,  0.3719,  0.0226,  0.0019,  0.0001
,E50,  1.9955, -0.1791,  0.3418, -0.0133,  0.0018,  0.0001
,E51, -1.9955,  0.1791, -0.3418,  0.0133,  0.0018,  0.0001
,E52, -2.2111, -0.0462, -0.3719, -0.0226,  0.0019,  0.0001
,E53,  0.9903,  0.3556,  0.1573,  0.0611,  0.0008,  0.0003
,E54,  0.2717, -0.3954,  0.0568, -0.0583,  0.0003,  0.0003
,E55, -0.2717,  0.3954, -0.0568,  0.0583,  0.0003,  0.0003
,E56, -0.9903, -0.3556, -0.1573, -0.0611,  0.0008,  0.0003
,E57,  1.9476,  1.5732,  0.3359,  0.2714,  0.0017,  0.0014
,E58,  1.9428,  0.1296,  0.3345,  0.0378,  0.0017,  0.0002
,E59, -1.9428, -0.1296, -0.3345, -0.0378,  0.0017,  0.0002
,E60, -1.9476, -1.5732, -0.3359, -0.2714,  0.0017,  0.0014
,E61,  0.5916,  2.6614,  0.1030,  0.4356,  0.0005,  0.0023
,E62,  0.5755, -2.1506,  0.0981, -0.3429,  0.0005,  0.0018
,E63, -0.5755,  2.1506, -0.0981,  0.3429,  0.0005,  0.0018
,E64, -0.5916, -2.6614, -0.1030, -0.4356,  0.0005,  0.0023
,E65,  2.0530,  0.9640,  0.3503,  0.1725,  0.0018,  0.0009
,E66,  1.8374,  0.7387,  0.3201,  0.1367,  0.0017,  0.0007
,E67, -1.8374, -0.7387, -0.3201, -0.1367,  0.0017,  0.0007
,E68, -2.0530, -0.9640, -0.3503, -0.1725,  0.0018,  0.0009
,E69,  0.9429,  0.6309,  0.1508,  0.1061,  0.0008,  0.0006
,E70,  0.2242, -0.1201,  0.0503, -0.0133,  0.0003,  0.0001
,E71, -0.2242,  0.1201, -0.0503,  0.0133,  0.0003,  0.0001
,E72, -0.9429, -0.6309, -0.1508, -0.1061,  0.0008,  0.0006
,W13,  1.3362,  0.3256,  0.2174,  0.0599,  0.0011,  0.0003
,W14,  0.2290,  1.7840,  0.0307,  0.2589,  0.0002,  0.0013
,W15,  1.0386,  0.0340,  0.1676,  0.0128,  0.0009,  0.0001
,W16,  0.9657,  0.4544,  0.1585,  0.0771,  0.0008,  0.0004
,W17,  0.0026,  2.3027,  0.0021,  0.3391,  0.0000,  0.0018
,W18,  0.3409,  0.3733,  0.0440,  0.0493,  0.0002,  0.0003
,W19,  1.1739,  1.5822,  0.1861,  0.2391,  0.0010,  0.0012
,W20,  0.8304, -1.0938,  0.1400, -0.1492,  0.0007,  0.0008
,W21,  1.0347,  0.3055,  0.1587,  0.0466,  0.0008,  0.0002
,W22,  0.7262,  2.0678,  0.1205,  0.3121,  0.0006,  0.0016
,W23,  0.7770, -1.7015,  0.1241, -0.2447,  0.0006,  0.0013
,W24,  0.4686,  0.0608,  0.0859,  0.0209,  0.0004,  0.0001
Level 7        ,E37,  1.7465, -0.0711,  0.3579,  0.0024,  0.0019,  0.0000
,E38,  1.6100,  0.6967,  0.3353,  0.1525,  0.0017,  0.0008
,E39,  0.0056,  2.0168,  0.0050,  0.3865,  0.0000,  0.0020
,E40,  0.3091,  0.3158,  0.0550,  0.0555,  0.0003,  0.0003
,E41,  1.7481,  0.5339,  0.3594,  0.1183,  0.0019,  0.0006
,E42,  1.7448, -0.6762,  0.3564, -0.1136,  0.0019,  0.0006
,E43, -1.7448,  0.6762, -0.3564,  0.1136,  0.0019,  0.0006
,E44, -1.7481, -0.5339, -0.3594, -0.1183,  0.0019,  0.0006
,E45,  0.5295,  1.9954,  0.1124,  0.3872,  0.0006,  0.0020
,E46,  0.5184, -2.0381,  0.1024, -0.3858,  0.0005,  0.0020
,E47, -0.5184,  2.0381, -0.1024,  0.3858,  0.0005,  0.0020
,E48, -0.5295, -1.9954, -0.1124, -0.3872,  0.0006,  0.0020
,E49,  1.8392,  0.0236,  0.3744,  0.0190,  0.0019,  0.0001
,E50,  1.6538, -0.1659,  0.3414, -0.0143,  0.0018,  0.0001
,E51, -1.6538,  0.1659, -0.3414,  0.0143,  0.0018,  0.0001
,E52, -1.8392, -0.0236, -0.3744, -0.0190,  0.0019,  0.0001
,E53,  0.8330,  0.2945,  0.1624,  0.0562,  0.0008,  0.0003
,E54,  0.2149, -0.3371,  0.0524, -0.0548,  0.0003,  0.0003
,E55, -0.2149,  0.3371, -0.0524,  0.0548,  0.0003,  0.0003
,E56, -0.8330, -0.2945, -0.1624, -0.0562,  0.0008,  0.0003
,E57,  1.6117,  1.3018,  0.3368,  0.2685,  0.0018,  0.0014
,E58,  1.6083,  0.0917,  0.3338,  0.0366,  0.0017,  0.0002
,E59, -1.6083, -0.0917, -0.3338, -0.0366,  0.0017,  0.0002
,E60, -1.6117, -1.3018, -0.3368, -0.2685,  0.0018,  0.0014
,E61,  0.4886,  2.2258,  0.1056,  0.4322,  0.0005,  0.0023
,E62,  0.4774, -1.8077,  0.0956, -0.3407,  0.0005,  0.0018
,E63, -0.4774,  1.8077, -0.0956,  0.3407,  0.0005,  0.0018
,E64, -0.4886, -2.2258, -0.1056, -0.4322,  0.0005,  0.0023
,E65,  1.7027,  0.7915,  0.3518,  0.1692,  0.0018,  0.0009
,E66,  1.5173,  0.6020,  0.3188,  0.1359,  0.0017,  0.0007
,E67, -1.5173, -0.6020, -0.3188, -0.1359,  0.0017,  0.0007
,E68, -1.7027, -0.7915, -0.3518, -0.1692,  0.0018,  0.0009
,E69,  0.7921,  0.5248,  0.1556,  0.1013,  0.0008,  0.0005
,E70,  0.1739, -0.1068,  0.0456, -0.0098,  0.0002,  0.0001
,E71, -0.1739,  0.1068, -0.0456,  0.0098,  0.0002,  0.0001
,E72, -0.7921, -0.5248, -0.1556, -0.1013,  0.0008,  0.0005
,W13,  1.1188,  0.2657,  0.2170,  0.0590,  0.0011,  0.0003
,W14,  0.1983,  1.5251,  0.0348,  0.2582,  0.0002,  0.0013
,W15,  0.8710,  0.0211,  0.1675,  0.0121,  0.0009,  0.0001
,W16,  0.8072,  0.3774,  0.1580,  0.0765,  0.0008,  0.0004
,W17,  0.0004,  1.9636,  0.0041,  0.3397,  0.0000,  0.0018
,W18,  0.2970,  0.3241,  0.0481,  0.0475,  0.0003,  0.0002
,W19,  0.9878,  1.3431,  0.1888,  0.2379,  0.0010,  0.0012
,W20,  0.6904, -0.9446,  0.1367, -0.1494,  0.0007,  0.0008
,W21,  0.8760,  0.2589,  0.1617,  0.0447,  0.0008,  0.0002
,W22,  0.6058,  1.7557,  0.1215,  0.3122,  0.0006,  0.0016
,W23,  0.6529, -1.4568,  0.1226, -0.2458,  0.0006,  0.0013
,W24,  0.3827,  0.0400,  0.0824,  0.0217,  0.0004,  0.0001
Level 6        ,E37,  1.3886, -0.0735,  0.3300, -0.0155,  0.0017,  0.0001
,E38,  1.2747,  0.5442,  0.3035,  0.1305,  0.0016,  0.0007
,E39,  0.0006,  1.6303, -0.0009,  0.3780,  0.0000,  0.0020
,E40,  0.2541,  0.2603,  0.0580,  0.0557,  0.0003,  0.0003
,E41,  1.3888,  0.4156,  0.3298,  0.0979,  0.0017,  0.0005
,E42,  1.3884, -0.5626,  0.3303, -0.1289,  0.0017,  0.0007
,E43, -1.3884,  0.5626, -0.3303,  0.1289,  0.0017,  0.0007
,E44, -1.3888, -0.4156, -0.3298, -0.0979,  0.0017,  0.0005
,E45,  0.4172,  1.6082,  0.0981,  0.3733,  0.0005,  0.0019
,E46,  0.4160, -1.6523,  0.0999, -0.3826,  0.0005,  0.0020
,E47, -0.4160,  1.6523, -0.0999,  0.3826,  0.0005,  0.0020
,E48, -0.4172, -1.6082, -0.0981, -0.3733,  0.0005,  0.0019
,E49,  1.4648,  0.0046,  0.3474,  0.0012,  0.0018,  0.0000
,E50,  1.3124, -0.1516,  0.3126, -0.0322,  0.0016,  0.0002
,E51, -1.3124,  0.1516, -0.3126,  0.0322,  0.0016,  0.0002
,E52, -1.4648, -0.0046, -0.3474, -0.0012,  0.0018,  0.0000
,E53,  0.6707,  0.2382,  0.1571,  0.0511,  0.0008,  0.0003
,E54,  0.1625, -0.2823,  0.0410, -0.0604,  0.0002,  0.0003
,E55, -0.1625,  0.2823, -0.0410,  0.0604,  0.0002,  0.0003
,E56, -0.6707, -0.2382, -0.1571, -0.0511,  0.0008,  0.0003
,E57,  1.2749,  1.0333,  0.3032,  0.2439,  0.0016,  0.0013
,E58,  1.2745,  0.0551,  0.3037,  0.0171,  0.0016,  0.0001
,E59, -1.2745, -0.0551, -0.3037, -0.0171,  0.0016,  0.0001
,E60, -1.2749, -1.0333, -0.3032, -0.2439,  0.0016,  0.0013
,E61,  0.3830,  1.7936,  0.0901,  0.4171,  0.0005,  0.0022
,E62,  0.3818, -1.4670,  0.0919, -0.3388,  0.0005,  0.0018
,E63, -0.3818,  1.4670, -0.0919,  0.3388,  0.0005,  0.0018
,E64, -0.3830, -1.7936, -0.0901, -0.4171,  0.0005,  0.0022
,E65,  1.3509,  0.6223,  0.3209,  0.1472,  0.0017,  0.0008
,E66,  1.1985,  0.4661,  0.2860,  0.1138,  0.0015,  0.0006
,E67, -1.1985, -0.4661, -0.2860, -0.1138,  0.0015,  0.0006
,E68, -1.3509, -0.6223, -0.3209, -0.1472,  0.0017,  0.0008
,E69,  0.6365,  0.4235,  0.1491,  0.0949,  0.0008,  0.0005
,E70,  0.1283, -0.0970,  0.0330, -0.0166,  0.0002,  0.0001
,E71, -0.1283,  0.0970, -0.0330,  0.0166,  0.0002,  0.0001
,E72, -0.6365, -0.4235, -0.1491, -0.0949,  0.0008,  0.0005
,W13,  0.9018,  0.2066,  0.2010,  0.0477,  0.0010,  0.0002
,W14,  0.1635,  1.2669,  0.0338,  0.2601,  0.0002,  0.0014
,W15,  0.7034,  0.0091,  0.1565,  0.0039,  0.0008,  0.0000
,W16,  0.6493,  0.3009,  0.1450,  0.0677,  0.0008,  0.0004
,W17, -0.0036,  1.6238, -0.0010,  0.3400,  0.0000,  0.0018
,W18,  0.2489,  0.2765,  0.0517,  0.0501,  0.0003,  0.0003
,W19,  0.7990,  1.1052,  0.1761,  0.2308,  0.0009,  0.0012
,W20,  0.5537, -0.7952,  0.1254, -0.1593,  0.0007,  0.0008
,W21,  0.7142,  0.2142,  0.1561,  0.0405,  0.0008,  0.0002
,W22,  0.4842,  1.4435,  0.1080,  0.3058,  0.0006,  0.0016
,W23,  0.5303, -1.2111,  0.1181, -0.2521,  0.0006,  0.0013
,W24,  0.3003,  0.0183,  0.0700,  0.0132,  0.0004,  0.0001
Level 5        ,E37,  1.0586, -0.0580,  0.3141, -0.0139,  0.0016,  0.0001
,E38,  0.9713,  0.4137,  0.2911,  0.1260,  0.0015,  0.0007
,E39,  0.0015,  1.2523, -0.0039,  0.3479,  0.0000,  0.0018
,E40,  0.1960,  0.2045,  0.0470,  0.0380,  0.0002,  0.0002
